popularity,budget,revenue,original_title,runtime,release_year
0.20482,3500000.0,39826896.07685228,Superman vs. The Elite,76.0,1970-01-01 00:00:00.000002012
0.204794,14624286.06433502,540152.0,Being Flynn,102.0,1970-01-01 00:00:00.000002012
0.204304,14624286.06433502,1328467.0,Chasing Ice,74.0,1970-01-01 00:00:00.000002012
0.203898,14624286.06433502,181107.0,Ai Weiwei: Never Sorry,91.0,1970-01-01 00:00:00.000002012
0.200707,14624286.06433502,39826896.07685228,The Pervert's Guide to Ideology,136.0,1970-01-01 00:00:00.000002012
0.121572,14624286.06433502,39826896.07685228,Resolution,93.0,1970-01-01 00:00:00.000002012
0.197497,14624286.06433502,39826896.07685228,Under the Bed,87.0,1970-01-01 00:00:00.000002012
0.194384,14624286.06433502,39826896.07685228,Comedown,90.0,1970-01-01 00:00:00.000002012
0.194081,2500000.0,39826896.07685228,Alien Uprising,101.0,1970-01-01 00:00:00.000002012
0.119504,14624286.06433502,39826896.07685228,The Liability,95.0,1970-01-01 00:00:00.000002012
0.192136,14624286.06433502,39826896.07685228,Dead Mine,91.0,1970-01-01 00:00:00.000002012
0.308684,14000000.0,24637469.0,Sparkle,116.0,1970-01-01 00:00:00.000002012
0.191233,14624286.06433502,7034007.0,The Angels' Share,101.0,1970-01-01 00:00:00.000002012
0.188856,5000000.0,39826896.07685228,The Philly Kid,94.0,1970-01-01 00:00:00.000002012
0.186437,3000000.0,39826896.07685228,DjÃºpiÃ°,95.0,1970-01-01 00:00:00.000002012
0.525783,14624286.06433502,39826896.07685228,Casa De Mi Padre,84.0,1970-01-01 00:00:00.000002012
0.185787,14624286.06433502,1562546.0,A Late Quartet,105.0,1970-01-01 00:00:00.000002012
0.182418,14624286.06433502,39826896.07685228,28 Hotel Rooms,82.0,1970-01-01 00:00:00.000002012
0.075822,1500000.0,39826896.07685228,Mine Games,88.0,1970-01-01 00:00:00.000002012
0.181137,500000.0,39826896.07685228,Detention of the Dead,87.0,1970-01-01 00:00:00.000002012
0.18021,14624286.06433502,1775316.0,Lemale et ha'halal,90.0,1970-01-01 00:00:00.000002012
0.179918,14624286.06433502,39826896.07685228,Treasure Island,180.0,1970-01-01 00:00:00.000002012
0.042077,14624286.06433502,39826896.07685228,Vous n'avez encore rien vu,115.0,1970-01-01 00:00:00.000002012
0.17924,14624286.06433502,39826896.07685228,World Without End,389.0,1970-01-01 00:00:00.000002012
0.177132999999999,14624286.06433502,14567.0,Silent Night,99.0,1970-01-01 00:00:00.000002012
0.070285,2840000.0,11620000.0,English Vinglish,133.0,1970-01-01 00:00:00.000002012
0.173804,14624286.06433502,39826896.07685228,Fast Girls,91.0,1970-01-01 00:00:00.000002012
0.173477,14624286.06433502,39826896.07685228,Searching for Sugar Man,85.0,1970-01-01 00:00:00.000002012
0.173158999999999,14624286.06433502,39826896.07685228,American Warships,90.0,1970-01-01 00:00:00.000002012
0.171625,14624286.06433502,39826896.07685228,Kauwboy,81.0,1970-01-01 00:00:00.000002012
0.252098,14624286.06433502,39826896.07685228,Freaky Deaky,90.0,1970-01-01 00:00:00.000002012
0.169276,14624286.06433502,39826896.07685228,Rise of the Zombies,90.0,1970-01-01 00:00:00.000002012
0.167501,14624286.06433502,39826896.07685228,Doctor Who: The Snowmen,60.0,1970-01-01 00:00:00.000002012
0.14562,14624286.06433502,39826896.07685228,"Il Ã©tait une fois, une fois",95.0,1970-01-01 00:00:00.000002012
0.213853,4000000.0,39826896.07685228,In Their Skin,96.0,1970-01-01 00:00:00.000002012
0.166891,14624286.06433502,39826896.07685228,The Giant Mechanical Man,94.0,1970-01-01 00:00:00.000002012
0.166049,14624286.06433502,39826896.07685228,Whole Lotta Sole,94.0,1970-01-01 00:00:00.000002012
0.164197,1100000.0,39826896.07685228,The Girl from the Naked Eye,80.0,1970-01-01 00:00:00.000002012
0.162227,14624286.06433502,39826896.07685228,One Direction: Up All Night - The Live Tour,73.0,1970-01-01 00:00:00.000002012
0.16203,14624286.06433502,39826896.07685228,40 Days and Nights,90.0,1970-01-01 00:00:00.000002012
0.161878,14624286.06433502,39826896.07685228,Love Never Dies,120.0,1970-01-01 00:00:00.000002012
0.159747,8000.0,39826896.07685228,Found,105.0,1970-01-01 00:00:00.000002012
0.159588,14624286.06433502,39826896.07685228,Jack Irish: Bad Debts,90.0,1970-01-01 00:00:00.000002012
0.159118,500000.0,39826896.07685228,The Devil's Carnival,55.0,1970-01-01 00:00:00.000002012
0.123061,14624286.06433502,539896.0,"Peace, Love & Misunderstanding",96.0,1970-01-01 00:00:00.000002012
0.158309999999999,20000000.0,610792.0,Not Fade Away,112.0,1970-01-01 00:00:00.000002012
0.157139,14624286.06433502,39826896.07685228,Fairy Tail the Movie: Phoenix Priestess,86.0,1970-01-01 00:00:00.000002012
0.156925,14624286.06433502,39826896.07685228,L'Attentat,102.0,1970-01-01 00:00:00.000002012
0.15439,14624286.06433502,39826896.07685228,Smiley,90.0,1970-01-01 00:00:00.000002012
0.154043,14624286.06433502,39826896.07685228,Any Day Now,97.0,1970-01-01 00:00:00.000002012
0.153689,14624286.06433502,39826896.07685228,3 Zimmer/KÃ¼che/Bad,118.0,1970-01-01 00:00:00.000002012
0.153301,14624286.06433502,39826896.07685228,Darling Companion,103.0,1970-01-01 00:00:00.000002012
0.152713,14624286.06433502,39826896.07685228,Fist of Jesus,15.0,1970-01-01 00:00:00.000002012
0.150035,14624286.06433502,39826896.07685228,Maggie Simpson in The Longest Daycare,5.0,1970-01-01 00:00:00.000002012
0.146925,300000.0,39826896.07685228,Donner Pass,90.0,1970-01-01 00:00:00.000002012
0.359021999999999,14624286.06433502,39826896.07685228,Interview with a Hitman,95.0,1970-01-01 00:00:00.000002012
0.146256,1500000.0,39826896.07685228,Errors of the Human Body,102.0,1970-01-01 00:00:00.000002012
0.144769,14624286.06433502,39826896.07685228,Christmas with Holly,90.0,1970-01-01 00:00:00.000002012
0.144297,14624286.06433502,39826896.07685228,The Summit,95.0,1970-01-01 00:00:00.000002012
0.143351,14624286.06433502,39826896.07685228,Jack & Diane,110.0,1970-01-01 00:00:00.000002012
0.14271,14624286.06433502,39826896.07685228,Mansome,84.0,1970-01-01 00:00:00.000002012
0.141961999999999,14624286.06433502,39826896.07685228,We Are Legion: The Story of the Hacktivists,93.0,1970-01-01 00:00:00.000002012
0.142769,14624286.06433502,39826896.07685228,í•˜ìš¸ë§,114.0,1970-01-01 00:00:00.000002012
0.140904,14624286.06433502,39826896.07685228,The Gatekeepers,101.0,1970-01-01 00:00:00.000002012
0.140016,14624286.06433502,39826896.07685228,Rags,102.07179015186378,1970-01-01 00:00:00.000002012
0.139554999999999,14624286.06433502,39826896.07685228,Simon Killer,105.0,1970-01-01 00:00:00.000002012
0.139047,500000.0,1000000.0,Redd Inc.,93.0,1970-01-01 00:00:00.000002012
0.13803,14624286.06433502,39826896.07685228,Reincarnated,98.0,1970-01-01 00:00:00.000002012
0.137846,14624286.06433502,39826896.07685228,A Perfect Ending,110.0,1970-01-01 00:00:00.000002012
0.136706,14624286.06433502,39826896.07685228,Arjun: The Warrior Prince,96.0,1970-01-01 00:00:00.000002012
0.13479,14624286.06433502,39826896.07685228,The Barrens,97.0,1970-01-01 00:00:00.000002012
0.134777,10400.0,39826896.07685228,Head Over Heels,10.0,1970-01-01 00:00:00.000002012
0.133857,14624286.06433502,39826896.07685228,Barricade,82.0,1970-01-01 00:00:00.000002012
0.133769,14624286.06433502,39826896.07685228,Still Mine,102.0,1970-01-01 00:00:00.000002012
0.130997,14624286.06433502,39826896.07685228,Last Kind Words,85.0,1970-01-01 00:00:00.000002012
0.201188,14624286.06433502,39826896.07685228,Marina AbramoviÄ‡: The Artist Is Present,106.0,1970-01-01 00:00:00.000002012
0.128912,14624286.06433502,39826896.07685228,Astronaut: The Last Push,90.0,1970-01-01 00:00:00.000002012
0.128685,100000.0,95000.0,Stitches,86.0,1970-01-01 00:00:00.000002012
0.128085,14624286.06433502,39826896.07685228,Reality,110.0,1970-01-01 00:00:00.000002012
0.12794,14624286.06433502,39826896.07685228,The Courier,91.0,1970-01-01 00:00:00.000002012
0.126843,14624286.06433502,39826896.07685228,White Frog,93.0,1970-01-01 00:00:00.000002012
0.126328,14624286.06433502,39826896.07685228,Dead Before Dawn 3D,88.0,1970-01-01 00:00:00.000002012
0.12369,14624286.06433502,39826896.07685228,Wish You Were Here,93.0,1970-01-01 00:00:00.000002012
0.034312,5000000.0,39826896.07685228,I Will Follow You Into the Dark,107.0,1970-01-01 00:00:00.000002012
0.118043,14624286.06433502,39826896.07685228,Coldplay: Live 2012,97.0,1970-01-01 00:00:00.000002012
0.116634,14624286.06433502,39826896.07685228,Taped,90.0,1970-01-01 00:00:00.000002012
0.279471,7500000.0,39826896.07685228,Playback,95.0,1970-01-01 00:00:00.000002012
0.115589,14624286.06433502,39826896.07685228,Let It Shine,90.0,1970-01-01 00:00:00.000002012
0.115214,14624286.06433502,39826896.07685228,Why Stop Now?,88.0,1970-01-01 00:00:00.000002012
0.113914,14624286.06433502,39826896.07685228,Tim and Eric's Billion Dollar Movie,94.0,1970-01-01 00:00:00.000002012
0.113808,14624286.06433502,39826896.07685228,Spike Island,96.0,1970-01-01 00:00:00.000002012
0.113372,14624286.06433502,39826896.07685228,Stories We Tell,108.0,1970-01-01 00:00:00.000002012
0.112563,400000.0,39826896.07685228,After Porn Ends,90.0,1970-01-01 00:00:00.000002012
0.029377,14624286.06433502,39826896.07685228,Hungry For Change,89.0,1970-01-01 00:00:00.000002012
0.111351,65000000.0,73706.0,Foodfight!,87.0,1970-01-01 00:00:00.000002012
0.110132,14624286.06433502,39826896.07685228,Good Vibrations,97.0,1970-01-01 00:00:00.000002012
0.109652,14624286.06433502,39826896.07685228,When the Lights Went Out,86.0,1970-01-01 00:00:00.000002012
0.10568,16000000.0,39826896.07685228,Vamps,93.0,1970-01-01 00:00:00.000002012
0.105432,14624286.06433502,39826896.07685228,Berberian Sound Studio,92.0,1970-01-01 00:00:00.000002012
0.105431,14624286.06433502,39826896.07685228,Political Animals,252.0,1970-01-01 00:00:00.000002012
0.101746,14624286.06433502,39826896.07685228,The Girl,91.0,1970-01-01 00:00:00.000002012
0.100157,14624286.06433502,39826896.07685228,PokÅ‚osie,107.0,1970-01-01 00:00:00.000002012
0.098948,14624286.06433502,3903479.0,Nitro Circus: The Movie,92.0,1970-01-01 00:00:00.000002012
0.096174,14624286.06433502,39826896.07685228,Among Friends,80.0,1970-01-01 00:00:00.000002012
0.092594,14624286.06433502,39826896.07685228,Scary or Die,94.0,1970-01-01 00:00:00.000002012
0.091564,14624286.06433502,39826896.07685228,Bad Kids Go to Hell,91.0,1970-01-01 00:00:00.000002012
0.201455,14624286.06433502,39826896.07685228,A Mother's Nightmare,90.0,1970-01-01 00:00:00.000002012
0.090552,14624286.06433502,39826896.07685228,Party Bercy,120.0,1970-01-01 00:00:00.000002012
0.090143,14624286.06433502,39826896.07685228,Artifact,105.0,1970-01-01 00:00:00.000002012
0.0898409999999999,14624286.06433502,39826896.07685228,Amy Schumer: Mostly Sex Stuff,41.0,1970-01-01 00:00:00.000002012
0.174184999999999,14624286.06433502,39826896.07685228,Birdsong,165.0,1970-01-01 00:00:00.000002012
0.088796,14624286.06433502,39826896.07685228,Mr. Pip,116.0,1970-01-01 00:00:00.000002012
0.10171,14624286.06433502,39826896.07685228,Gayby,89.0,1970-01-01 00:00:00.000002012
0.0851789999999999,14624286.06433502,39826896.07685228,It's a SpongeBob Christmas!,90.0,1970-01-01 00:00:00.000002012
0.083455,14624286.06433502,39826896.07685228,Bill Burr: You People Are All The Same,68.0,1970-01-01 00:00:00.000002012
0.0819999999999999,14624286.06433502,39826896.07685228,Crawlspace,89.0,1970-01-01 00:00:00.000002012
0.08066,8510000.0,39826896.07685228,Talaash,149.0,1970-01-01 00:00:00.000002012
0.0792809999999999,14624286.06433502,39826896.07685228,Jurassic Shark,75.0,1970-01-01 00:00:00.000002012
0.078472,14624286.06433502,39826896.07685228,Fresh Guacamole,2.0,1970-01-01 00:00:00.000002012
0.078194,14624286.06433502,39826896.07685228,Free Angela and All Political Prisoners,101.0,1970-01-01 00:00:00.000002012
0.077988,14624286.06433502,39826896.07685228,Girls Against Boys,87.0,1970-01-01 00:00:00.000002012
0.077044,14624286.06433502,278000.0,Jackie,100.0,1970-01-01 00:00:00.000002012
0.220523,14624286.06433502,39826896.07685228,The Pact,89.0,1970-01-01 00:00:00.000002012
0.332598,14624286.06433502,39826896.07685228,Led Zeppelin: Celebration Day,124.0,1970-01-01 00:00:00.000002012
0.075043,2500000.0,33400000.0,2016: Obama's America,87.0,1970-01-01 00:00:00.000002012
0.083202,14624286.06433502,39826896.07685228,Cousin Ben Troop Screening,2.0,1970-01-01 00:00:00.000002012
0.0683309999999999,14624286.06433502,39826896.07685228,Du vent dans mes mollets,89.0,1970-01-01 00:00:00.000002012
0.069504,14624286.06433502,39826896.07685228,Student of the Year,145.0,1970-01-01 00:00:00.000002012
0.069188,14624286.06433502,39826896.07685228,Underground: The Julian Assange Story,89.0,1970-01-01 00:00:00.000002012
0.066122,14624286.06433502,714544.0,The Queen of Versailles,100.0,1970-01-01 00:00:00.000002012
0.065125,14624286.06433502,39826896.07685228,Beware of Mr. Baker,100.0,1970-01-01 00:00:00.000002012
0.064159,14624286.06433502,39826896.07685228,Craigslist Joe,90.0,1970-01-01 00:00:00.000002012
0.062706,14624286.06433502,279735.0,Blancanieves,104.0,1970-01-01 00:00:00.000002012
0.248698,14624286.06433502,39826896.07685228,How to Make Money Selling Drugs,96.0,1970-01-01 00:00:00.000002012
0.055792,14624286.06433502,39826896.07685228,Minecraft: The Story of Mojang,104.0,1970-01-01 00:00:00.000002012
0.054123,14624286.06433502,39826896.07685228,Sleepwalk With Me,90.0,1970-01-01 00:00:00.000002012
0.053858,14624286.06433502,39826896.07685228,The Millionaire Tour,80.0,1970-01-01 00:00:00.000002012
0.050661,14624286.06433502,39826896.07685228,Una pistola en cada mano,100.0,1970-01-01 00:00:00.000002012
0.050524,12000000.0,32726956.0,Katy Perry: Part of Me,93.0,1970-01-01 00:00:00.000002012
0.088634,14624286.06433502,39826896.07685228,Museum Hours,106.0,1970-01-01 00:00:00.000002012
0.114021,14624286.06433502,39826896.07685228,Jim Gaffigan: Mr. Universe,78.0,1970-01-01 00:00:00.000002012
0.044913,14624286.06433502,39826896.07685228,Aziz Ansari: Dangerously Delicious,61.0,1970-01-01 00:00:00.000002012
0.043949,14624286.06433502,39826896.07685228,Fresh Meat,91.0,1970-01-01 00:00:00.000002012
0.043122,14624286.06433502,39826896.07685228,Just Like a Woman,105.0,1970-01-01 00:00:00.000002012
0.029385,14624286.06433502,1632.0,Eddie: The Sleepwalking Cannibal,79.0,1970-01-01 00:00:00.000002012
0.041297,14624286.06433502,39826896.07685228,The Sleeper,90.0,1970-01-01 00:00:00.000002012
0.040607,14624286.06433502,39826896.07685228,Belle du Seigneur,124.0,1970-01-01 00:00:00.000002012
0.040521,3000000.0,39826896.07685228,Freeloaders,77.0,1970-01-01 00:00:00.000002012
0.040014,14624286.06433502,39826896.07685228,Undercover Bridesmaid,92.0,1970-01-01 00:00:00.000002012
0.0798059999999999,14624286.06433502,39826896.07685228,West of Memphis,150.0,1970-01-01 00:00:00.000002012
0.035616,14624286.06433502,39826896.07685228,Inch'Allah,101.0,1970-01-01 00:00:00.000002012
0.034628,14624286.06433502,39826896.07685228,Sassy Pants,87.0,1970-01-01 00:00:00.000002012
0.062522,14624286.06433502,39826896.07685228,Steve Jobs: The Lost Interview,70.0,1970-01-01 00:00:00.000002012
0.031932,14624286.06433502,39826896.07685228,O Som ao Redor,131.0,1970-01-01 00:00:00.000002012
0.001635,14624286.06433502,39826896.07685228,Freddie Mercury: The Great Pretender,107.0,1970-01-01 00:00:00.000002012
0.083362,14624286.06433502,39826896.07685228,McCullin,89.0,1970-01-01 00:00:00.000002012
0.081053,14624286.06433502,39826896.07685228,Adam and Dog,15.0,1970-01-01 00:00:00.000002012
0.070294,14624286.06433502,39826896.07685228,I Hate Love,105.0,1970-01-01 00:00:00.000002012
0.024008,14624286.06433502,39826896.07685228,The House I Live In,110.0,1970-01-01 00:00:00.000002012
0.023496,14624286.06433502,39826896.07685228,Mental,116.0,1970-01-01 00:00:00.000002012
0.023223,14624286.06433502,39826896.07685228,Hold Your Breath,87.0,1970-01-01 00:00:00.000002012
0.189057,14624286.06433502,39826896.07685228,Daddy's Little Girl,126.0,1970-01-01 00:00:00.000002012
0.006708,14624286.06433502,39826896.07685228,The History of Future Folk,86.0,1970-01-01 00:00:00.000002012
0.021677,14624286.06433502,39826896.07685228,Amber Alert,81.0,1970-01-01 00:00:00.000002012
0.158021,14624286.06433502,39826896.07685228,The Comedy,95.0,1970-01-01 00:00:00.000002012
0.019797,14624286.06433502,39826896.07685228,KumarÃ©,86.0,1970-01-01 00:00:00.000002012
0.004575,14624286.06433502,39826896.07685228,The Dream Team,70.0,1970-01-01 00:00:00.000002012
0.018189,14624286.06433502,39826896.07685228,Jim Jefferies: Fully Functional,60.0,1970-01-01 00:00:00.000002012
0.019197,14624286.06433502,39826896.07685228,It's Such a Beautiful Day,62.0,1970-01-01 00:00:00.000002012
0.016365,14624286.06433502,39826896.07685228,John Mulaney: New In Town,60.0,1970-01-01 00:00:00.000002012
0.0153509999999999,14624286.06433502,39826896.07685228,Liz & Dick,88.0,1970-01-01 00:00:00.000002012
0.0138139999999999,14624286.06433502,39826896.07685228,A Fairly Odd Christmas,65.0,1970-01-01 00:00:00.000002012
0.012607,2000000.0,39826896.07685228,Bekas,97.0,1970-01-01 00:00:00.000002012
0.010407,14624286.06433502,39826896.07685228,Elefante blanco,105.0,1970-01-01 00:00:00.000002012
0.003183,14624286.06433502,39826896.07685228,The Men Who Built America,360.0,1970-01-01 00:00:00.000002012
0.074508,14624286.06433502,39826896.07685228,Naughty or Nice,90.0,1970-01-01 00:00:00.000002012
0.004887,14624286.06433502,39826896.07685228,Heroine,140.0,1970-01-01 00:00:00.000002012
0.003731,14624286.06433502,39826896.07685228,Curfew,19.0,1970-01-01 00:00:00.000002012
0.003479,14624286.06433502,39826896.07685228,Shut Up and Play the Hits,105.0,1970-01-01 00:00:00.000002012
0.026459,14624286.06433502,39826896.07685228,How to Fall in Love,102.07179015186378,1970-01-01 00:00:00.000002012
0.002262,14624286.06433502,39826896.07685228,The Pregnancy Project,86.0,1970-01-01 00:00:00.000002012
0.006642,110.0,39826896.07685228,Bones Brigade: An Autobiography,90.0,1970-01-01 00:00:00.000002012
0.001783,14624286.06433502,273747.0,The Central Park Five,119.0,1970-01-01 00:00:00.000002012
0.001372,14624286.06433502,39826896.07685228,The Invisible War,93.0,1970-01-01 00:00:00.000002012
7.122455,94000000.0,1118888979.0,The Lord of the Rings: The Return of the King,201.0,1970-01-01 00:00:00.000002003
6.887883,22000000.0,95708457.0,Underworld,121.0,1970-01-01 00:00:00.000002003
6.864067,140000000.0,655011224.0,Pirates of the Caribbean: The Curse of the Black Pearl,143.0,1970-01-01 00:00:00.000002003
6.174132,30000000.0,180949000.0,Kill Bill: Vol. 1,111.0,1970-01-01 00:00:00.000002003
4.21265,150000000.0,424988211.0,The Matrix Revolutions,129.0,1970-01-01 00:00:00.000002003
4.02924,150000000.0,738599701.0,The Matrix Reloaded,138.0,1970-01-01 00:00:00.000002003
3.440519,94000000.0,864625978.0,Finding Nemo,100.0,1970-01-01 00:00:00.000002003
2.899533,80000000.0,484572835.0,Bruce Almighty,101.0,1970-01-01 00:00:00.000002003
2.793616,40000000.0,244931766.0,Love Actually,135.0,1970-01-01 00:00:00.000002003
2.710192,32000000.0,173398518.0,Elf,97.0,1970-01-01 00:00:00.000002003
2.686888,200000000.0,435000000.0,Terminator 3: Rise of the Machines,109.0,1970-01-01 00:00:00.000002003
2.643906,15000000.0,15121165.0,The Dreamers,115.0,1970-01-01 00:00:00.000002003
2.491591,70000000.0,122919055.0,Big Fish,125.0,1970-01-01 00:00:00.000002003
2.394195,78000000.0,179179718.0,Daredevil,103.0,1970-01-01 00:00:00.000002003
2.182292,55000000.0,231449203.0,American Wedding,103.0,1970-01-01 00:00:00.000002003
1.830211,78000000.0,179265204.0,The League of Extraordinary Gentlemen,110.0,1970-01-01 00:00:00.000002003
1.798132,60000000.0,176070171.0,The Italian Job,111.0,1970-01-01 00:00:00.000002003
1.781615,20000000.0,135680000.0,The Jungle Book 2,72.0,1970-01-01 00:00:00.000002003
1.765322,4000000.0,119723856.0,Lost in Translation,102.0,1970-01-01 00:00:00.000002003
1.70302999999999,23000000.0,76488889.0,Bad Santa,91.0,1970-01-01 00:00:00.000002003
1.661911,40000000.0,160583018.0,Johnny English,88.0,1970-01-01 00:00:00.000002003
1.653031,100000000.0,250.0,Brother Bear,85.0,1970-01-01 00:00:00.000002003
1.650018,100000000.0,121975011.0,Peter Pan,113.0,1970-01-01 00:00:00.000002003
1.64806899999999,48000000.0,220673217.0,Scary Movie 3,84.0,1970-01-01 00:00:00.000002003
1.635524,18000000.0,62646763.0,Honey,94.0,1970-01-01 00:00:00.000002003
1.626534,36000000.0,44350926.0,A Man Apart,109.0,1970-01-01 00:00:00.000002003
1.622704,35000000.0,131282949.0,The School of Rock,108.0,1970-01-01 00:00:00.000002003
1.622536,140000000.0,456758981.0,The Last Samurai,154.0,1970-01-01 00:00:00.000002003
1.615231,130000000.0,273339556.0,Bad Boys II,147.0,1970-01-01 00:00:00.000002003
1.569435,95000000.0,156505388.0,Lara Croft Tomb Raider: The Cradle of Life,117.0,1970-01-01 00:00:00.000002003
1.565393,12600000.0,28650575.0,Wrong Turn,84.0,1970-01-01 00:00:00.000002003
1.518131,30000000.0,90259536.0,Identity,90.0,1970-01-01 00:00:00.000002003
1.491266,150000000.0,212011111.0,Master and Commander: The Far Side of the World,138.0,1970-01-01 00:00:00.000002003
1.454687,65000000.0,39826896.07685228,Mona Lisa Smile,117.0,1970-01-01 00:00:00.000002003
1.428302,25000000.0,156822020.0,Mystic River,138.0,1970-01-01 00:00:00.000002003
1.414421,5000000.0,39826896.07685228,The Animatrix,102.0,1970-01-01 00:00:00.000002003
1.412354,75000000.0,195745823.0,Anger Management,106.0,1970-01-01 00:00:00.000002003
1.412067,60000000.0,74208267.0,The Core,136.0,1970-01-01 00:00:00.000002003
1.387163,137000000.0,245360480.0,Hulk,138.0,1970-01-01 00:00:00.000002003
1.318505,29000000.0,98185582.0,Once Upon a Time in Mexico,102.0,1970-01-01 00:00:00.000002003
1.28913,14624286.06433502,39826896.07685228,101 Dalmatians II: Patch's London Adventure,70.0,1970-01-01 00:00:00.000002003
1.280654,24000000.0,87055349.0,Old School,91.0,1970-01-01 00:00:00.000002003
1.209598,50000000.0,177371441.0,How to Lose a Guy in 10 Days,116.0,1970-01-01 00:00:00.000002003
1.204207,50000000.0,88323487.0,Shanghai Knights,115.0,1970-01-01 00:00:00.000002003
1.158663,80000000.0,116643346.0,S.W.A.T.,117.0,1970-01-01 00:00:00.000002003
1.125044,70000000.0,85632458.0,Tears of the Sun,121.0,1970-01-01 00:00:00.000002003
1.118671,45000000.0,124914842.0,"Legally Blonde 2: Red, White & Blonde",95.0,1970-01-01 00:00:00.000002003
1.103879,14624286.06433502,39826896.07685228,Atlantis: Milo's Return,70.0,1970-01-01 00:00:00.000002003
1.101383,14624286.06433502,39826896.07685228,The Cat in the Hat,82.0,1970-01-01 00:00:00.000002003
1.096211,26000000.0,110230332.0,Freaky Friday,97.0,1970-01-01 00:00:00.000002003
1.072356,60000000.0,26288320.0,Sinbad: Legend of the Seven Seas,86.0,1970-01-01 00:00:00.000002003
1.047214,80000000.0,19480739.0,Timeline,116.0,1970-01-01 00:00:00.000002003
1.024891,60000000.0,96269812.0,Paycheck,119.0,1970-01-01 00:00:00.000002003
1.01154599999999,120000000.0,259175788.0,Charlie's Angels: Full Throttle,106.0,1970-01-01 00:00:00.000002003
1.005582,80000000.0,266728738.0,Something's Gotta Give,128.0,1970-01-01 00:00:00.000002003
1.004692,90000000.0,182290266.0,The Haunted Mansion,99.0,1970-01-01 00:00:00.000002003
1.000194,40000000.0,19322135.0,Duplex,89.0,1970-01-01 00:00:00.000002003
0.997525,40000000.0,141591324.0,Gothika,98.0,1970-01-01 00:00:00.000002003
0.995361,20000000.0,60427839.0,21 Grams,124.0,1970-01-01 00:00:00.000002003
0.981031,26000000.0,90426405.0,Final Destination 2,90.0,1970-01-01 00:00:00.000002003
0.979077,14624286.06433502,39826896.07685228,George of the Jungle 2,87.0,1970-01-01 00:00:00.000002003
0.920571,9500000.0,107071655.0,The Texas Chainsaw Massacre,98.0,1970-01-01 00:00:00.000002003
0.894267,14624286.06433502,101191884.0,The Recruit,115.0,1970-01-01 00:00:00.000002003
0.876158,40000000.0,190212113.0,Cheaper by the Dozen,98.0,1970-01-01 00:00:00.000002003
0.875247999999999,79000000.0,173013509.0,Cold Mountain,154.0,1970-01-01 00:00:00.000002003
0.872052,6000000.0,39826896.07685228,11:14,86.0,1970-01-01 00:00:00.000002003
0.853359,20000000.0,39826896.07685228,Holes,117.0,1970-01-01 00:00:00.000002003
0.84781,41000000.0,39826896.07685228,The Medallion,88.0,1970-01-01 00:00:00.000002003
0.841686,2000000.0,4601043.0,Thirteen,100.0,1970-01-01 00:00:00.000002003
0.820611,30000000.0,114908830.0,Freddy vs. Jason,97.0,1970-01-01 00:00:00.000002003
0.796421,25000000.0,56489558.0,Cradle 2 the Grave,101.0,1970-01-01 00:00:00.000002003
0.786916,14624286.06433502,39826896.07685228,Boundin',5.0,1970-01-01 00:00:00.000002003
0.783216,80000000.0,68514844.0,Looney Tunes: Back in Action,90.0,1970-01-01 00:00:00.000002003
0.760656999999999,50000000.0,42792561.0,Basic,98.0,1970-01-01 00:00:00.000002003
0.754774,85000000.0,80916492.0,The Rundown,104.0,1970-01-01 00:00:00.000002003
0.725008,14624286.06433502,39826896.07685228,Barbie of Swan Lake,81.0,1970-01-01 00:00:00.000002003
0.723225,76000000.0,236350661.0,2 Fast 2 Furious,107.0,1970-01-01 00:00:00.000002003
0.716775,14624286.06433502,15614000.0,View from the Top,87.0,1970-01-01 00:00:00.000002003
0.712023,14624286.06433502,39826896.07685228,Batman: Mystery of the Batwoman,74.0,1970-01-01 00:00:00.000002003
0.709596,14624286.06433502,39826896.07685228,Confidence,97.0,1970-01-01 00:00:00.000002003
0.699833,14624286.06433502,39826896.07685228,What a Girl Wants,105.0,1970-01-01 00:00:00.000002003
0.693764,14624286.06433502,39826896.07685228,In Hell,96.0,1970-01-01 00:00:00.000002003
0.680802999999999,22000000.0,68296293.0,Open Range,139.0,1970-01-01 00:00:00.000002003
0.648946,18000000.0,101564935.0,Just Married,95.0,1970-01-01 00:00:00.000002003
0.640416,14624286.06433502,39826896.07685228,Under the Tuscan Sun,113.0,1970-01-01 00:00:00.000002003
0.631739,27440000.0,39826896.07685228,Tais-toi !,85.0,1970-01-01 00:00:00.000002003
0.630566,60000000.0,164433867.0,Daddy Day Care,92.0,1970-01-01 00:00:00.000002003
0.62706,14624286.06433502,65565672.0,Matchstick Men,116.0,1970-01-01 00:00:00.000002003
0.62007,87000000.0,148336445.0,Seabiscuit,141.0,1970-01-01 00:00:00.000002003
0.6015,50000000.0,55495563.0,Out of Time,105.0,1970-01-01 00:00:00.000002003
0.598372999999999,17000000.0,63102666.0,Jeepers Creepers 2,104.0,1970-01-01 00:00:00.000002003
0.595052,17000000.0,55534455.0,The Lizzie McGuire Movie,94.0,1970-01-01 00:00:00.000002003
0.580909,68000000.0,75715436.0,Dreamcatcher,136.0,1970-01-01 00:00:00.000002003
0.579673,14624286.06433502,39826896.07685228,Bionicle: Mask of Light,70.0,1970-01-01 00:00:00.000002003
